,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,census_fips,price,crime_count,census_tract_fips
89,sQ2B-8t5IkPe1ux-Sbn7jQ,sweet-treats-detroit,Sweet Treats,https://s3-media1.fl.yelpcdn.com/bphoto/pkE53qdm0JmPAmhS9eAY1w/o.jpg,False,https://www.yelp.com/biz/sweet-treats-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'desserts', 'title': 'Desserts'}]",5.0,"{'latitude': 42.34688949584961, 'longitude': -83.05756378173828}",[],"{'address1': None, 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['Detroit, MI 48201']}",13139094436.0,(313) 909-4436,2957.9670303225435,261635225001000.0, ,2.0,522500
90,PvAYlpOOcIfQY1MYeUpzJA,on-cloud-yum-detroit,On Cloud Yum,https://s3-media1.fl.yelpcdn.com/bphoto/1UFABUfQ4OtdwkooPkwFPw/o.jpg,False,https://www.yelp.com/biz/on-cloud-yum-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'catering', 'title': 'Caterers'}]",1.0,"{'latitude': 42.3465766906738, 'longitude': -83.0600128173828}",[],"{'address1': '', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['Detroit, MI 48201']}",13134449862.0,(313) 444-9862,2957.9670303225435,261635203001005.0, ,1.0,520300
91,N7hIDg7bWMYiz1BeznWMGg,menchies-dmc-harper-hospital-at-papa-joes-food-court-detroit,Menchie's DMC Harper Hospital at Papa Joe's Food Court,https://s3-media2.fl.yelpcdn.com/bphoto/kd5xp8iOEUDHRucTS8pdUg/o.jpg,False,https://www.yelp.com/biz/menchies-dmc-harper-hospital-at-papa-joes-food-court-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.0,"{'latitude': 42.35042, 'longitude': -83.0561}","['pickup', 'delivery']","{'address1': '3990 John R St', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3990 John R St', 'Detroit, MI 48201']}",13138329423.0,(313) 832-9423,2993.7559662815065,261635175001016.0, ,13.0,517500
92,F5n71dADAgUqYPOqFkQg9Q,roccos-italian-deli-detroit,Rocco's Italian Deli,https://s3-media1.fl.yelpcdn.com/bphoto/xpTiXduO_y0o9QICIc2BxA/o.jpg,False,https://www.yelp.com/biz/roccos-italian-deli-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,158,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 42.3464699, 'longitude': -83.06157}",['delivery'],"{'address1': '3627 Cass Ave', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3627 Cass Ave', 'Detroit, MI 48201']}",13133153033.0,(313) 315-3033,2996.8799607385577,261635203001006.0,$$,7.0,520300
93,D13aqKMdpz5A_Qm1YprSTw,hammer-and-nail-detroit,Hammer & Nail,https://s3-media1.fl.yelpcdn.com/bphoto/yFiXhX1xm81oWTs1JW9UGw/o.jpg,False,https://www.yelp.com/biz/hammer-and-nail-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,28,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 42.34954089411906, 'longitude': -83.05888418514219}",[],"{'address1': '3800 Woodward Ave', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3800 Woodward Ave', 'Detroit, MI 48201']}",13134743477.0,(313) 474-3477,3000.460066949227,261635175002007.0, ,9.0,517500
94,pp0kEiApnJuuiT39VHJM_A,give-thanks-bakery-detroit-detroit,Give Thanks Bakery - Detroit,https://s3-media3.fl.yelpcdn.com/bphoto/I-X98O7V609bymh_vip5cw/o.jpg,False,https://www.yelp.com/biz/give-thanks-bakery-detroit-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,3,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",5.0,"{'latitude': 42.34948, 'longitude': -83.05781}","['pickup', 'delivery']","{'address1': '3800 Woodward Ave', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3800 Woodward Ave', 'Detroit, MI 48201']}",13137705969.0,(313) 770-5969,3008.521431789326,261635175002007.0, ,9.0,517500
95,wNEdQloIZNQBqcnhq795nQ,kit-chen-thai-detroit,Kit Chen Thai,https://s3-media3.fl.yelpcdn.com/bphoto/xhX065oOSLo91_qkEPANvQ/o.jpg,False,https://www.yelp.com/biz/kit-chen-thai-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,2,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'seafood', 'title': 'Seafood'}]",2.0,"{'latitude': 42.3520344943837, 'longitude': -83.05715936256334}",[],"{'address1': '3990 John R Rd', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3990 John R Rd', 'Detroit, MI 48201']}",13138329421.0,(313) 832-9421,3008.7780892553146,261635175001016.0, ,13.0,517500
96,rCXDTg813CJGKw3dNJ2kCA,wendys-detroit-5,Wendy's,https://s3-media1.fl.yelpcdn.com/bphoto/8u1G4ZZDhDBzXD4ULaKvXw/o.jpg,False,https://www.yelp.com/biz/wendys-detroit-5?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,11,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 42.352209, 'longitude': -83.056792}",['delivery'],"{'address1': '3990 John R Street', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3990 John R Street', 'Detroit, MI 48201']}",13138327676.0,(313) 832-7676,3029.345912339055,261635175001016.0,$,13.0,517500
97,dBNYOyayzlpQdp1C-Juw0g,subway-detroit-28,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/6jRTNMopayEKuXZYcEwfrg/o.jpg,False,https://www.yelp.com/biz/subway-detroit-28?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,4,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 42.353836, 'longitude': -83.055894}",[],"{'address1': '4201 Saint Antoine St', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['4201 Saint Antoine St', 'Detroit, MI 48201']}",13138318142.0,(313) 831-8142,3036.215642736083,261635175001016.0,$,13.0,517500
98,mDmzJfxULsOho5Io0sUINg,samosa-express-detroit,Samosa Express,https://s3-media2.fl.yelpcdn.com/bphoto/PN6ByBjgTEJY1e9T6Gg0uQ/o.jpg,False,https://www.yelp.com/biz/samosa-express-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'halal', 'title': 'Halal'}, {'alias': 'food_court', 'title': 'Food Court'}, {'alias': 'indpak', 'title': 'Indian'}]",5.0,"{'latitude': 42.35203312509845, 'longitude': -83.05675889999999}",[],"{'address1': '3990 John R St', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3990 John R St', 'Detroit, MI 48201']}",,,3039.2480569300124,261635175001016.0, ,13.0,517500
99,Bn9xCCSHhCcyfgSZtN2YpA,starbucks-detroit-20,Starbucks,https://s3-media4.fl.yelpcdn.com/bphoto/9U3EwJF6UUY4BAZA3BlIdA/o.jpg,False,https://www.yelp.com/biz/starbucks-detroit-20?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,7,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 42.35191361, 'longitude': -83.05635747}",['delivery'],"{'address1': '3990 John R St', 'address2': '', 'address3': 'DMC Harper Hospital Lobby', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3990 John R St', 'DMC Harper Hospital Lobby', 'Detroit, MI 48201']}",13136564837.0,(313) 656-4837,3074.8111020531305,261635175001016.0,$$$,13.0,517500
100,CnCpxcw9r6lgKDk4br8TKA,bakersfield-detroit,Bakersfield,https://s3-media3.fl.yelpcdn.com/bphoto/z6EA8HT4e8RdmafYibm2eg/o.jpg,False,https://www.yelp.com/biz/bakersfield-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,655,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 42.34518, 'longitude': -83.05572}",[],"{'address1': '3100 Woodward Ave', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3100 Woodward Ave', 'Detroit, MI 48201']}",13139747040.0,(313) 974-7040,3439.444551171612,261635173002004.0,$$,12.0,517300
101,TaG8eAwHsc5by2klFPxD1w,mikes-famous-ham-place-detroit,Mike's Famous Ham Place,https://s3-media1.fl.yelpcdn.com/bphoto/6CFinvnjOdbEhsmDUJWUDg/o.jpg,False,https://www.yelp.com/biz/mikes-famous-ham-place-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,74,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,"{'latitude': 42.3316268920898, 'longitude': -83.0943756103516}",[],"{'address1': '3700 Michigan Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['3700 Michigan Ave', 'Detroit, MI 48216']}",13138946922.0,(313) 894-6922,3439.7147597710423,261635228001050.0,$,0.0,522800
102,LiY6UxuvMSGF3bydvpIddA,for-the-love-of-sugar-detroit,For the Love of Sugar,https://s3-media3.fl.yelpcdn.com/bphoto/QY7dqdYRaBnolFRd5xMsyw/o.jpg,False,https://www.yelp.com/biz/for-the-love-of-sugar-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,385,"[{'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'macarons', 'title': 'Macarons'}]",4.5,"{'latitude': 42.346119488672365, 'longitude': -83.0552153641929}",[],"{'address1': '100 Erskine St', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['100 Erskine St', 'Detroit, MI 48201']}",13137887111.0,(313) 788-7111,3452.2682241537223,261635173002004.0,$$,12.0,517300
103,msJZVHdplKhSzvxy4bVjvw,cafe-alto-detroit,Cafe Alto,https://s3-media4.fl.yelpcdn.com/bphoto/15n2RUu7ln3blaFb89WFYQ/o.jpg,False,https://www.yelp.com/biz/cafe-alto-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,17,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",4.5,"{'latitude': 42.34511360730288, 'longitude': -83.05596403890355}",[],"{'address1': '3100 Woodward Ave', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3100 Woodward Ave', 'Detroit, MI 48201']}",13136381646.0,(313) 638-1646,3460.9939801678083,261635173002004.0, ,12.0,517300
104,UdO_uBm3sIM5DwaE8XIpbg,grey-ghost-detroit-detroit,Grey Ghost Detroit,https://s3-media3.fl.yelpcdn.com/bphoto/hxHVMvS--_OCZfcMfW0u1A/o.jpg,False,https://www.yelp.com/biz/grey-ghost-detroit-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,937,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 42.3451704384376, 'longitude': -83.0555171146989}",['delivery'],"{'address1': '47 Watson St', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['47 Watson St', 'Detroit, MI 48201']}",13132626534.0,(313) 262-6534,3488.099828461557,261635173002004.0,$$$,12.0,517300
105,ODy5o9SXrnF3svV-6h-P7Q,pho-lucky-detroit-detroit,Pho Lucky - Detroit,https://s3-media3.fl.yelpcdn.com/bphoto/e1xGBhidtLXlSsrb3FoXIA/o.jpg,False,https://www.yelp.com/biz/pho-lucky-detroit-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,262,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.0,"{'latitude': 42.3444318, 'longitude': -83.0560773}","['delivery', 'pickup']","{'address1': '3111 Woodward Ave', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['3111 Woodward Ave', 'Detroit, MI 48201']}",13133383895.0,(313) 338-3895,3491.631537921861,261635225001005.0,$$,7.0,522500
106,jU3wVkItV9rd432rde8eFQ,temple-bar-detroit,Temple Bar,https://s3-media2.fl.yelpcdn.com/bphoto/DqskXLKUSGJ95tAMD5rnIQ/o.jpg,False,https://www.yelp.com/biz/temple-bar-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,60,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.5,"{'latitude': 42.3422, 'longitude': -83.0584}",[],"{'address1': '2906 Cass Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['2906 Cass Ave', 'Detroit, MI 48201']}",13138322822.0,(313) 832-2822,3496.530836209106,261635225001009.0,$,0.0,522500
107,VXbbwwhaVfBalwQ0-srmSA,fresh-fish-house-highland-park,Fresh Fish House,https://s3-media3.fl.yelpcdn.com/bphoto/cqZtQvE7-1VLq_R6_q4UXQ/o.jpg,False,https://www.yelp.com/biz/fresh-fish-house-highland-park?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,12,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 42.3939143, 'longitude': -83.0890037}","['delivery', 'pickup']","{'address1': '11820 Woodward Ave', 'address2': '', 'address3': '', 'city': 'Highland Park', 'zip_code': '48203', 'country': 'US', 'state': 'MI', 'display_address': ['11820 Woodward Ave', 'Highland Park, MI 48203']}",13138653474.0,(313) 865-3474,3508.925827244572,261635536011020.0,$,0.0,553601
108,vm2ac7XVpdriznjvxf4Mow,second-best-detroit-detroit-2,Second Best Detroit,https://s3-media1.fl.yelpcdn.com/bphoto/iO53Q5yXyXGT69iNTXSkYg/o.jpg,False,https://www.yelp.com/biz/second-best-detroit-detroit-2?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,97,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 42.344965, 'longitude': -83.055255}","['delivery', 'pickup']","{'address1': '42 Watson St', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['42 Watson St', 'Detroit, MI 48201']}",13133153077.0,(313) 315-3077,3518.6622921068006,261635173002006.0, ,4.0,517300
109,3Nbs9f7DxP3siSu1pjLj1w,takoi-detroit,Takoi,https://s3-media2.fl.yelpcdn.com/bphoto/v6z6qVd1LkxAlha8kJqy3Q/o.jpg,False,https://www.yelp.com/biz/takoi-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,644,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'panasian', 'title': 'Pan Asian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 42.3316432369511, 'longitude': -83.0808343566223}","['delivery', 'pickup']","{'address1': '2520 Michigan Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['2520 Michigan Ave', 'Detroit, MI 48216']}",13138552864.0,(313) 855-2864,3522.0292933785536,261635214001045.0,$$,3.0,521400
110,KJ2hbs4wKfVnl49X6qtILA,spokeeasy-at-the-lexus-velodrome-detroit,SpokeEasy at the Lexus Velodrome,,False,https://www.yelp.com/biz/spokeeasy-at-the-lexus-velodrome-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,1,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",5.0,"{'latitude': 42.3522519135949, 'longitude': -83.0503425753748}",[],"{'address1': '601 Mack Ave', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['601 Mack Ave', 'Detroit, MI 48201']}",,,3524.727160260152,261635175001010.0, ,34.0,517500
111,ko1WPwcuifvVoxav9gyZxg,supergeil-detroit,Supergeil,https://s3-media2.fl.yelpcdn.com/bphoto/ZKJFjgGI3DR6mOcdvWtd1w/o.jpg,False,https://www.yelp.com/biz/supergeil-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,100,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}]",4.5,"{'latitude': 42.331703, 'longitude': -83.080195}",[],"{'address1': '2442 Michigan Ave', 'address2': None, 'address3': None, 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['2442 Michigan Ave', 'Detroit, MI 48216']}",13134624133.0,(313) 462-4133,3543.3949891897814,261635214001010.0,$$,7.0,521400
112,0GiEp1wiURSuNZc9DcFJhQ,tv-lounge-detroit,TV Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/pZuGayDnv25Vhee7-ysxjQ/o.jpg,False,https://www.yelp.com/biz/tv-lounge-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,41,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",3.5,"{'latitude': 42.3380206, 'longitude': -83.0625}",[],"{'address1': '2548 Grand River Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['2548 Grand River Ave', 'Detroit, MI 48201']}",13139654789.0,(313) 965-4789,3576.720047324991,261635225002019.0,$$,0.0,522500
113,sH1-Lca69xHZiKwoYag9gQ,woodward-ave-bar-and-grill-highland-park,Woodward Ave bar and grill,https://s3-media1.fl.yelpcdn.com/bphoto/YjlcifC423TK_lgVX81o1A/o.jpg,False,https://www.yelp.com/biz/woodward-ave-bar-and-grill-highland-park?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,7,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 42.3947856239322, 'longitude': -83.0892786127263}",[],"{'address1': '12000 Woodward Ave', 'address2': '', 'address3': None, 'city': 'Highland Park', 'zip_code': '48203', 'country': 'US', 'state': 'MI', 'display_address': ['12000 Woodward Ave', 'Highland Park, MI 48203']}",13137334548.0,(313) 733-4548,3601.739513177775,261635536011021.0, ,0.0,553601
114,M0XcvvUYkZmbG5ppG1oqvw,bar-pigalle-detroit,Bar Pigalle,https://s3-media2.fl.yelpcdn.com/bphoto/m91dBqMtppz7_WTCSNycow/o.jpg,False,https://www.yelp.com/biz/bar-pigalle-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,47,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 42.34494549457217, 'longitude': -83.0539818}",[],"{'address1': '2915 John R St', 'address2': None, 'address3': '', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['2915 John R St', 'Detroit, MI 48201']}",13134979200.0,(313) 497-9200,3607.5616072969488,261635173002006.0, ,4.0,517300
115,MlKmMAF_rFjgy0nX_fk8Mw,cork-and-gabel-detroit,Cork & Gabel,https://s3-media1.fl.yelpcdn.com/bphoto/egDxSVGb5Ev8SemKEMEXbA/o.jpg,False,https://www.yelp.com/biz/cork-and-gabel-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,158,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'irish', 'title': 'Irish'}]",4.0,"{'latitude': 42.33111, 'longitude': -83.07941}",[],"{'address1': '2415 Michigan Ave', 'address2': '', 'address3': None, 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['2415 Michigan Ave', 'Detroit, MI 48216']}",13136382261.0,(313) 638-2261,3608.561510407814,261635214001038.0,$$,0.0,521400
116,oSPXZjFENk6-Xn0vFLAIig,fourteen-east-detroit,Fourteen East,https://s3-media4.fl.yelpcdn.com/bphoto/wbwIw6S60rK0TUOY_WoWqw/o.jpg,False,https://www.yelp.com/biz/fourteen-east-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,64,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 42.343134669724634, 'longitude': -83.05527814309355}",['delivery'],"{'address1': '2771 Woodward Ave', 'address2': '', 'address3': 'WSU Mike Ilitch School of Business Building', 'city': 'Detroit', 'zip_code': '48201', 'country': 'US', 'state': 'MI', 'display_address': ['2771 Woodward Ave', 'WSU Mike Ilitch School of Business Building', 'Detroit, MI 48201']}",13138710500.0,(313) 871-0500,3633.382717442735,261635225001007.0,$,2.0,522500
117,W8sLqrbS-ZxIuEuQbjAIrw,slows-bar-bq-detroit,Slows Bar BQ,https://s3-media3.fl.yelpcdn.com/bphoto/td0rFWzCmFEjFhqM31wbBA/o.jpg,False,https://www.yelp.com/biz/slows-bar-bq-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,2236,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 42.3315986974041, 'longitude': -83.0759533597131}",['delivery'],"{'address1': '2138 Michigan Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['2138 Michigan Ave', 'Detroit, MI 48216']}",13139629828.0,(313) 962-9828,3642.520895914357,261635214001014.0,$$,0.0,521400
118,BVtQKhG-A5spAPkveNeKqA,the-sugar-house-detroit,The Sugar House,https://s3-media1.fl.yelpcdn.com/bphoto/W-Lui55-371-l-y0avw0eA/o.jpg,False,https://www.yelp.com/biz/the-sugar-house-detroit?adjust_creative=uX44REE8PZ9sAUBHiI42ww&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=uX44REE8PZ9sAUBHiI42ww,580,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 42.331636, 'longitude': -83.075787}",[],"{'address1': '2130 Michigan Ave', 'address2': '', 'address3': '', 'city': 'Detroit', 'zip_code': '48216', 'country': 'US', 'state': 'MI', 'display_address': ['2130 Michigan Ave', 'Detroit, MI 48216']}",13139620123.0,(313) 962-0123,3651.2396598594514,261635214001014.0,$$,0.0,521400
